InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,IsIncomplete,NormalizedDescription,DescriptionLength
C568587,21535,RED RETROSPOT SMALL MILK JUG,-3,9/28/2011 10:15,2.55,18225.0,United Kingdom,False,red retrospot small milk jug,28
C568596,21209,MULTICOLOUR HONEYCOMB FAN,-3,9/28/2011 11:13,0.39,16493.0,United Kingdom,False,multicolour honeycomb fan,25
C568596,21208,PASTEL COLOUR HONEYCOMB FAN,-6,9/28/2011 11:13,0.39,16493.0,United Kingdom,False,pastel colour honeycomb fan,27
C568596,21194,PINK  HONEYCOMB PAPER FAN,-2,9/28/2011 11:13,0.65,16493.0,United Kingdom,False,pink  honeycomb paper fan,25
C568597,22798,ANTIQUE GLASS DRESSING TABLE POT,-7,9/28/2011 11:17,2.95,13089.0,United Kingdom,False,antique glass dressing table pot,32
C568598,23393,HOME SWEET HOME CUSHION COVER ,-1,9/28/2011 11:19,3.75,15737.0,United Kingdom,False,home sweet home cushion cover ,30
C568598,23431,NATURAL HANGING QUILTED HEARTS ,-2,9/28/2011 11:19,0.83,15737.0,United Kingdom,False,natural hanging quilted hearts ,31
C568598,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,-2,9/28/2011 11:19,2.95,15737.0,United Kingdom,False,charlie + lola red hot water bottle,35
C568599,82484,WOOD BLACK BOARD ANT WHITE FINISH,-2,9/28/2011 11:20,7.95,14395.0,United Kingdom,False,wood black board ant white finish,33
C568600,21931,JUMBO STORAGE BAG SUKI,-1,9/28/2011 11:21,2.08,18223.0,United Kingdom,False,jumbo storage bag suki,22
C568601,23404,HOME SWEET HOME BLACKBOARD,-1,9/28/2011 11:22,4.95,15696.0,United Kingdom,False,home sweet home blackboard,26
C568646,POST,POSTAGE,-1,9/28/2011 11:45,3.38,13430.0,United Kingdom,False,postage,7
C568646,23408,PHOTO FRAME LINEN AND LACE SMALL,-6,9/28/2011 11:45,2.08,13430.0,United Kingdom,False,photo frame linen and lace small,32
C568649,23031,DRAWER KNOB CRACKLE GLAZE PINK,-4,9/28/2011 11:51,1.65,16626.0,United Kingdom,False,drawer knob crackle glaze pink,30
C568649,23032,DRAWER KNOB CRACKLE GLAZE IVORY,-7,9/28/2011 11:51,1.65,16626.0,United Kingdom,False,drawer knob crackle glaze ivory,31
C568664,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,-2,9/28/2011 12:50,7.95,14911.0,EIRE,False,15cm christmas glass ball 20 lights,35
C568677,23290,SPACEBOY CHILDRENS BOWL,-2,9/28/2011 14:04,1.25,12619.0,Germany,False,spaceboy childrens bowl,23
C568689,23031,DRAWER KNOB CRACKLE GLAZE PINK,-5,9/28/2011 14:42,1.65,17841.0,United Kingdom,False,drawer knob crackle glaze pink,30
C568689,22494,EMERGENCY FIRST AID TIN ,-1,9/28/2011 14:42,1.25,17841.0,United Kingdom,False,emergency first aid tin ,24
C568689,22212,FOUR HOOK  WHITE LOVEBIRDS,-1,9/28/2011 14:42,2.1,17841.0,United Kingdom,False,four hook  white lovebirds,26
C568689,21927,BLUE/CREAM STRIPE CUSHION COVER ,-3,9/28/2011 14:42,1.25,17841.0,United Kingdom,False,blue/cream stripe cushion cover ,32
C568694,22090,PAPER BUNTING RETROSPOT,-12,9/28/2011 14:55,2.95,16321.0,Australia,False,paper bunting retrospot,23
C568694,21198,WHITE HEART CONFETTI IN TUBE,-24,9/28/2011 14:55,1.65,16321.0,Australia,False,white heart confetti in tube,28
C568714,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,-8,9/28/2011 16:04,1.25,16332.0,United Kingdom,False,purple drawerknob acrylic edwardian,35
C568748,84949,SILVER HANGING T-LIGHT HOLDER,-12,9/28/2011 16:59,1.65,16389.0,United Kingdom,False,silver hanging t-light holder,29
C568796,21363,HOME SMALL WOOD LETTERS,-1,9/29/2011 10:20,4.95,17870.0,United Kingdom,False,home small wood letters,23
C568799,M,Manual,-2,9/29/2011 10:34,90.0,17450.0,United Kingdom,False,manual,6
C568799,M,Manual,-1,9/29/2011 10:34,2.88,17450.0,United Kingdom,False,manual,6
C568830,20728,LUNCH BAG CARS BLUE,-9,9/29/2011 11:34,1.65,13725.0,United Kingdom,False,lunch bag cars blue,19
C568830,84991,60 TEATIME FAIRY CAKE CASES,-24,9/29/2011 11:34,0.55,13725.0,United Kingdom,False,60 teatime fairy cake cases,27
C568830,23286,BLUE VINTAGE SPOT BEAKER,-40,9/29/2011 11:34,0.85,13725.0,United Kingdom,False,blue vintage spot beaker,24
C568830,23287,RED VINTAGE SPOT BEAKER,-43,9/29/2011 11:34,0.85,13725.0,United Kingdom,False,red vintage spot beaker,23
C568830,22730,ALARM CLOCK BAKELIKE IVORY,-1,9/29/2011 11:34,3.75,13725.0,United Kingdom,False,alarm clock bakelike ivory,26
C568830,22384,LUNCH BAG PINK POLKADOT,-7,9/29/2011 11:34,1.65,13725.0,United Kingdom,False,lunch bag pink polkadot,23
C568830,22382,LUNCH BAG SPACEBOY DESIGN ,-8,9/29/2011 11:34,1.65,13725.0,United Kingdom,False,lunch bag spaceboy design ,26
C568830,21212,PACK OF 72 RETROSPOT CAKE CASES,-5,9/29/2011 11:34,0.55,13725.0,United Kingdom,False,pack of 72 retrospot cake cases,31
C568830,20725,LUNCH BAG RED RETROSPOT,-1,9/29/2011 11:34,1.65,13725.0,United Kingdom,False,lunch bag red retrospot,23
C568830,20726,LUNCH BAG WOODLAND,-1,9/29/2011 11:34,1.65,13725.0,United Kingdom,False,lunch bag woodland,18
C568832,23113,PANTRY CHOPPING BOARD,-186,9/29/2011 11:35,5.15,17450.0,United Kingdom,False,pantry chopping board,21
C568879,20725,LUNCH BAG RED RETROSPOT,-50,9/29/2011 12:38,1.45,14680.0,United Kingdom,False,lunch bag red retrospot,23
C568879,23204,CHARLOTTE BAG APPLES DESIGN,-50,9/29/2011 12:38,0.72,14680.0,United Kingdom,False,charlotte bag apples design,27
C568879,23208,LUNCH BAG VINTAGE LEAF DESIGN,-53,9/29/2011 12:38,1.45,14680.0,United Kingdom,False,lunch bag vintage leaf design,29
C568879,23207,LUNCH BAG ALPHABET DESIGN,-82,9/29/2011 12:38,1.45,14680.0,United Kingdom,False,lunch bag alphabet design,25
C568879,84992,72 SWEETHEART FAIRY CAKE CASES,-72,9/29/2011 12:38,0.42,14680.0,United Kingdom,False,72 sweetheart fairy cake cases,30
C568879,21212,PACK OF 72 RETROSPOT CAKE CASES,-72,9/29/2011 12:38,0.42,14680.0,United Kingdom,False,pack of 72 retrospot cake cases,31
C568879,21975,PACK OF 60 DINOSAUR CAKE CASES,-23,9/29/2011 12:38,0.42,14680.0,United Kingdom,False,pack of 60 dinosaur cake cases,30
C568879,22355,CHARLOTTE BAG SUKI DESIGN,-4,9/29/2011 12:38,0.72,14680.0,United Kingdom,False,charlotte bag suki design,25
C568879,20719,WOODLAND CHARLOTTE BAG,-20,9/29/2011 12:38,0.72,14680.0,United Kingdom,False,woodland charlotte bag,22
C568879,22356,CHARLOTTE BAG PINK POLKADOT,-13,9/29/2011 12:38,0.72,14680.0,United Kingdom,False,charlotte bag pink polkadot,27
C568879,23205,CHARLOTTE BAG VINTAGE ALPHABET ,-70,9/29/2011 12:38,0.72,14680.0,United Kingdom,False,charlotte bag vintage alphabet ,31
C568879,20728,LUNCH BAG CARS BLUE,-13,9/29/2011 12:38,1.45,14680.0,United Kingdom,False,lunch bag cars blue,19
C568879,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,-4,9/29/2011 12:38,2.95,14680.0,United Kingdom,False,charlie + lola red hot water bottle,35
C568879,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,-4,9/29/2011 12:38,2.95,14680.0,United Kingdom,False,charlie+lola pink hot water bottle,34
C568879,22112,CHOCOLATE HOT WATER BOTTLE,-7,9/29/2011 12:38,4.95,14680.0,United Kingdom,False,chocolate hot water bottle,26
C568879,47566,PARTY BUNTING,-3,9/29/2011 12:38,4.15,14680.0,United Kingdom,False,party bunting,13
C568879,21479,WHITE SKULL HOT WATER BOTTLE ,-22,9/29/2011 12:38,3.75,14680.0,United Kingdom,False,white skull hot water bottle ,29
C568879,47566B,TEA TIME PARTY BUNTING,-33,9/29/2011 12:38,4.15,14680.0,United Kingdom,False,tea time party bunting,22
C568879,21668,RED STRIPE CERAMIC DRAWER KNOB,-6,9/29/2011 12:38,1.45,14680.0,United Kingdom,False,red stripe ceramic drawer knob,30
C568879,22354,RETROSPOT PADDED SEAT CUSHION,-1,9/29/2011 12:38,3.39,14680.0,United Kingdom,False,retrospot padded seat cushion,29
C568879,21936,RED RETROSPOT PICNIC BAG,-19,9/29/2011 12:38,2.95,14680.0,United Kingdom,False,red retrospot picnic bag,24
C568879,22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,-14,9/29/2011 12:38,1.25,14680.0,United Kingdom,False,red drawer knob acrylic edwardian,33
C568879,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,-2,9/29/2011 12:38,1.25,14680.0,United Kingdom,False,pink drawer knob acrylic edwardian,34
C568879,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,-14,9/29/2011 12:38,1.25,14680.0,United Kingdom,False,clear drawer knob acrylic edwardian,35
C568879,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,-20,9/29/2011 12:38,1.25,14680.0,United Kingdom,False,purple drawerknob acrylic edwardian,35
C568879,23256,CHILDRENS CUTLERY SPACEBOY ,-68,9/29/2011 12:38,3.75,14680.0,United Kingdom,False,childrens cutlery spaceboy ,27
C568884,85099B,JUMBO BAG RED RETROSPOT,-100,9/29/2011 12:49,1.79,14680.0,United Kingdom,False,jumbo bag red retrospot,23
C568884,23199,JUMBO BAG APPLES,-50,9/29/2011 12:49,1.79,14680.0,United Kingdom,False,jumbo bag apples,16
C568884,47566,PARTY BUNTING,-50,9/29/2011 12:49,4.15,14680.0,United Kingdom,False,party bunting,13
C568899,23292,SPACEBOY CHILDRENS CUP,-1,9/29/2011 13:20,1.25,12619.0,Germany,False,spaceboy childrens cup,22
C568903,22068,BLACK PIRATE TREASURE CHEST,-12,9/29/2011 13:29,1.65,16156.0,United Kingdom,False,black pirate treasure chest,27
C568911,21801,CHRISTMAS TREE DECORATION WITH BELL,-36,9/29/2011 13:44,0.42,15050.0,United Kingdom,False,christmas tree decoration with bell,35
C569032,22659,LUNCH BOX I LOVE LONDON,-36,9/30/2011 10:40,1.65,15061.0,United Kingdom,False,lunch box i love london,23
C569034,23110,PARISIENNE KEY CABINET ,-1,9/30/2011 10:42,5.75,16240.0,United Kingdom,False,parisienne key cabinet ,23
C569034,22489,PACK OF 12 TRADITIONAL CRAYONS,-1,9/30/2011 10:42,0.42,16240.0,United Kingdom,False,pack of 12 traditional crayons,30
C569038,23345, DOLLY GIRL BEAKER,-1,9/30/2011 10:46,1.25,12940.0,United Kingdom,False, dolly girl beaker,18
C569038,23174,REGENCY SUGAR BOWL GREEN,-2,9/30/2011 10:46,4.15,12940.0,United Kingdom,False,regency sugar bowl green,24
C569038,22423,REGENCY CAKESTAND 3 TIER,-1,9/30/2011 10:46,12.75,12940.0,United Kingdom,False,regency cakestand 3 tier,24
C569107,22039,BOTANICAL LILY GIFT WRAP,-25,9/30/2011 12:40,0.42,15150.0,United Kingdom,False,botanical lily gift wrap,24
C569109,23032,DRAWER KNOB CRACKLE GLAZE IVORY,-3,9/30/2011 12:44,1.65,16523.0,United Kingdom,False,drawer knob crackle glaze ivory,31
C569112,23425,STORAGE TIN HOME SWEET HOME,-2,9/30/2011 12:47,2.49,17405.0,United Kingdom,False,storage tin home sweet home,27
C569112,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,9/30/2011 12:47,4.95,17405.0,United Kingdom,False,set of 3 cake tins pantry design ,33
C569112,22364,GLASS JAR DIGESTIVE BISCUITS,-1,9/30/2011 12:47,2.95,17405.0,United Kingdom,False,glass jar digestive biscuits,28
C569112,22362,GLASS JAR PEACOCK BATH SALTS,-3,9/30/2011 12:47,2.95,17405.0,United Kingdom,False,glass jar peacock bath salts,28
C569112,22357,KINGS CHOICE BISCUIT TIN,-2,9/30/2011 12:47,4.25,17405.0,United Kingdom,False,kings choice biscuit tin,24
C569112,85160B,BLACK BIRD GARDEN DESIGN MUG,-2,9/30/2011 12:47,0.39,17405.0,United Kingdom,False,black bird garden design mug,28
C569112,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,-1,9/30/2011 12:47,2.95,17405.0,United Kingdom,False,set/5 red retrospot lid glass bowls,35
C569113,23045,PAPER LANTERN 5 POINT STAR MOON ,-20,9/30/2011 12:50,4.15,13426.0,United Kingdom,False,paper lantern 5 point star moon ,32
C569114,23171,REGENCY TEA PLATE GREEN ,-3,9/30/2011 12:50,1.65,14911.0,EIRE,False,regency tea plate green ,24
C569114,23172,REGENCY TEA PLATE PINK,-2,9/30/2011 12:50,1.65,14911.0,EIRE,False,regency tea plate pink,22
C569114,23170,REGENCY TEA PLATE ROSES ,-1,9/30/2011 12:50,1.65,14911.0,EIRE,False,regency tea plate roses ,24
C569114,22698,PINK REGENCY TEACUP AND SAUCER,-1,9/30/2011 12:50,2.95,14911.0,EIRE,False,pink regency teacup and saucer,30
C569114,22607,WOODEN ROUNDERS GARDEN SET ,-1,9/30/2011 12:50,9.95,14911.0,EIRE,False,wooden rounders garden set ,27
C569114,22699,ROSES REGENCY TEACUP AND SAUCER ,-2,9/30/2011 12:50,2.95,14911.0,EIRE,False,roses regency teacup and saucer ,32
C569114,22832,BROCANTE SHELF WITH HOOKS,-2,9/30/2011 12:50,10.75,14911.0,EIRE,False,brocante shelf with hooks,25
C569114,22601,CHRISTMAS RETROSPOT ANGEL WOOD,-2,9/30/2011 12:50,0.85,14911.0,EIRE,False,christmas retrospot angel wood,30
C569114,22494,EMERGENCY FIRST AID TIN ,-7,9/30/2011 12:50,1.25,14911.0,EIRE,False,emergency first aid tin ,24
C569114,22487,WHITE WOOD GARDEN PLANT LADDER,-1,9/30/2011 12:50,9.95,14911.0,EIRE,False,white wood garden plant ladder,30
C569114,22423,REGENCY CAKESTAND 3 TIER,-1,9/30/2011 12:50,12.75,14911.0,EIRE,False,regency cakestand 3 tier,24
C569114,22197,POPCORN HOLDER,-1,9/30/2011 12:50,0.85,14911.0,EIRE,False,popcorn holder,14
C569115,POST,POSTAGE,-1,9/30/2011 12:51,7.62,13426.0,United Kingdom,False,postage,7
C569116,22596,CHRISTMAS STAR WISH LIST CHALKBOARD,-12,9/30/2011 12:52,1.25,13320.0,United Kingdom,False,christmas star wish list chalkboard,35
C569117,23409,PHOTO FRAME LINEN AND LACE LARGE,-1,9/30/2011 12:54,3.75,17506.0,United Kingdom,False,photo frame linen and lace large,32
C569117,23408,PHOTO FRAME LINEN AND LACE SMALL,-2,9/30/2011 12:54,2.08,17506.0,United Kingdom,False,photo frame linen and lace small,32
C569119,21915,RED  HARMONICA IN BOX ,-1,9/30/2011 12:57,1.25,14194.0,United Kingdom,False,red  harmonica in box ,22
C569119,84978,HANGING HEART JAR T-LIGHT HOLDER,-1,9/30/2011 12:57,1.25,14194.0,United Kingdom,False,hanging heart jar t-light holder,32
C569119,22892,SET OF SALT AND PEPPER TOADSTOOLS,-1,9/30/2011 12:57,1.25,14194.0,United Kingdom,False,set of salt and pepper toadstools,33
C569128,21733,RED HANGING HEART T-LIGHT HOLDER,-1,9/30/2011 13:34,2.95,15034.0,United Kingdom,False,red hanging heart t-light holder,32
C569128,22729,ALARM CLOCK BAKELIKE ORANGE,-1,9/30/2011 13:34,3.75,15034.0,United Kingdom,False,alarm clock bakelike orange,27
C569128,22727,ALARM CLOCK BAKELIKE RED ,-1,9/30/2011 13:34,3.75,15034.0,United Kingdom,False,alarm clock bakelike red ,25
C569128,22726,ALARM CLOCK BAKELIKE GREEN,-2,9/30/2011 13:34,3.75,15034.0,United Kingdom,False,alarm clock bakelike green,26
C569138,23118,PARISIENNE JEWELLERY DRAWER ,-1,9/30/2011 14:48,7.5,14911.0,EIRE,False,parisienne jewellery drawer ,28
C569233,85114B,IVORY ENCHANTED FOREST PLACEMAT,-2,10/2/2011 15:26,1.65,17841.0,United Kingdom,False,ivory enchanted forest placemat,31
C569233,22350,ILLUSTRATED CAT BOWL ,-1,10/2/2011 15:26,2.55,17841.0,United Kingdom,False,illustrated cat bowl ,21
C569233,22467,GUMBALL COAT RACK,-2,10/2/2011 15:26,2.55,17841.0,United Kingdom,False,gumball coat rack,17
C569245,CRUK,CRUK Commission,-1,10/3/2011 9:57,361.59,14096.0,United Kingdom,False,cruk commission,15
C569251,85066,CREAM SWEETHEART MINI CHEST,-1,10/3/2011 10:37,12.75,12957.0,United Kingdom,False,cream sweetheart mini chest,27
C569318,22628,PICNIC BOXES SET OF 3 RETROSPOT ,-1,10/3/2011 12:14,4.95,13505.0,Switzerland,False,picnic boxes set of 3 retrospot ,32
C569318,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,-3,10/3/2011 12:14,2.95,13505.0,Switzerland,False,round snack boxes set of 4 fruits ,34
C569318,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,-1,10/3/2011 12:14,2.95,13505.0,Switzerland,False,round snack boxes set of4 woodland ,35
C569320,23112,PARISIENNE CURIO CABINET,-2,10/3/2011 12:19,7.5,15301.0,United Kingdom,False,parisienne curio cabinet,24
C569320,22635,CHILDS BREAKFAST SET DOLLY GIRL ,-2,10/3/2011 12:19,9.95,15301.0,United Kingdom,False,childs breakfast set dolly girl ,32
C569370,22221,CAKE STAND LOVEBIRD 2 TIER PINK,-1,10/3/2011 15:41,9.95,12484.0,Spain,False,cake stand lovebird 2 tier pink,31
C569387,23284,DOORMAT KEEP CALM AND COME IN,-200,10/3/2011 16:49,7.08,14031.0,United Kingdom,False,doormat keep calm and come in,29
C569390,M,Manual,-1,10/3/2011 16:53,152.78,15502.0,United Kingdom,False,manual,6
C569390,M,Manual,-1,10/3/2011 16:53,32.22,15502.0,United Kingdom,False,manual,6
C569390,M,Manual,-1,10/3/2011 16:53,120.0,15502.0,United Kingdom,False,manual,6
C569395,22945,CHRISTMAS METAL TAGS ASSORTED ,-6,10/3/2011 17:18,0.85,14188.0,United Kingdom,False,christmas metal tags assorted ,30
C569410,46000S,POLYESTER FILLER PAD 40x40cm,-8,10/4/2011 9:48,1.45,13364.0,United Kingdom,False,polyester filler pad 40x40cm,28
C569410,23574,PACKING CHARGE,-1,10/4/2011 9:48,7.5,13364.0,United Kingdom,False,packing charge,14
C569410,23396,LE JARDIN BOTANIQUE CUSHION COVER,-4,10/4/2011 9:48,3.75,13364.0,United Kingdom,False,le jardin botanique cushion cover,33
C569410,23393,HOME SWEET HOME CUSHION COVER ,-4,10/4/2011 9:48,3.75,13364.0,United Kingdom,False,home sweet home cushion cover ,30
C569410,23034,DRAWER KNOB CERAMIC BLACK,-6,10/4/2011 9:48,1.45,13364.0,United Kingdom,False,drawer knob ceramic black,25
C569410,23032,DRAWER KNOB CRACKLE GLAZE IVORY,-6,10/4/2011 9:48,1.65,13364.0,United Kingdom,False,drawer knob crackle glaze ivory,31
C569410,23029,DRAWER KNOB CRACKLE GLAZE GREEN,-6,10/4/2011 9:48,1.65,13364.0,United Kingdom,False,drawer knob crackle glaze green,31
C569410,23026,DRAWER KNOB VINTAGE GLASS STAR,-12,10/4/2011 9:48,2.08,13364.0,United Kingdom,False,drawer knob vintage glass star,30
C569410,22805,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,-12,10/4/2011 9:48,1.25,13364.0,United Kingdom,False,blue drawer knob acrylic edwardian,34
C569410,21669,BLUE STRIPE CERAMIC DRAWER KNOB,-12,10/4/2011 9:48,1.45,13364.0,United Kingdom,False,blue stripe ceramic drawer knob,31
C569421,22592,CARDHOLDER HOLLY WREATH METAL,-1,10/4/2011 10:37,3.75,15339.0,United Kingdom,False,cardholder holly wreath metal,29
C569421,22423,REGENCY CAKESTAND 3 TIER,-1,10/4/2011 10:37,12.75,15339.0,United Kingdom,False,regency cakestand 3 tier,24
C569422,20979,36 PENCILS TUBE RED RETROSPOT,-16,10/4/2011 10:38,1.25,12546.0,Spain,False,36 pencils tube red retrospot,29
C569456,22768,FAMILY PHOTO FRAME CORNICE,-2,10/4/2011 11:22,9.95,17675.0,United Kingdom,False,family photo frame cornice,26
C569456,22767,TRIPLE PHOTO FRAME CORNICE ,-2,10/4/2011 11:22,9.95,17675.0,United Kingdom,False,triple photo frame cornice ,27
C569485,23236,STORAGE TIN VINTAGE DOILY ,-1,10/4/2011 12:47,2.89,12705.0,Germany,False,storage tin vintage doily ,26
C569485,23241,TREASURE TIN GYMKHANA DESIGN,-2,10/4/2011 12:47,2.08,12705.0,Germany,False,treasure tin gymkhana design,28
C569490,15056N,EDWARDIAN PARASOL NATURAL,-33,10/4/2011 13:15,5.95,12457.0,Cyprus,False,edwardian parasol natural,25
C569495,21843,RED RETROSPOT CAKE STAND,-1,10/4/2011 13:43,10.95,,Hong Kong,True,red retrospot cake stand,24
C569525,22488,NATURAL SLATE RECTANGLE CHALKBOARD,-4,10/4/2011 14:48,1.65,16474.0,United Kingdom,False,natural slate rectangle chalkboard,34
C569525,22457,NATURAL SLATE HEART CHALKBOARD ,-1,10/4/2011 14:48,2.95,16474.0,United Kingdom,False,natural slate heart chalkboard ,31
C569526,22796,PHOTO FRAME 3 CLASSIC HANGING,-1,10/4/2011 14:51,9.95,15044.0,United Kingdom,False,photo frame 3 classic hanging,29
C569547,23112,PARISIENNE CURIO CABINET,-1,10/4/2011 17:22,7.5,14834.0,United Kingdom,False,parisienne curio cabinet,24
C569548,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,10/4/2011 17:31,2.95,18053.0,United Kingdom,False,white hanging heart t-light holder,34
C569549,20726,LUNCH BAG WOODLAND,-10,10/4/2011 17:32,1.65,15955.0,United Kingdom,False,lunch bag woodland,18
C569552,15034,PAPER POCKET TRAVELING FAN ,-1200,10/4/2011 17:44,0.07,14533.0,United Kingdom,False,paper pocket traveling fan ,27
C569553,23131,MISTLETOE HEART WREATH CREAM,-1,10/4/2011 17:48,4.15,16362.0,United Kingdom,False,mistletoe heart wreath cream,28
C569553,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,-3,10/4/2011 17:48,1.25,16362.0,United Kingdom,False,antique silver tea glass engraved,33
C569554,22197,POPCORN HOLDER,-3,10/4/2011 17:51,0.85,16401.0,United Kingdom,False,popcorn holder,14
C569554,20727,LUNCH BAG  BLACK SKULL.,-2,10/4/2011 17:51,1.65,16401.0,United Kingdom,False,lunch bag  black skull.,23
C569636,22996,TRAVEL CARD WALLET VINTAGE TICKET,-4,10/5/2011 12:14,0.42,12841.0,United Kingdom,False,travel card wallet vintage ticket,33
C569636,22998,TRAVEL CARD WALLET KEEP CALM,-2,10/5/2011 12:14,0.42,12841.0,United Kingdom,False,travel card wallet keep calm,28
C569636,22997,TRAVEL CARD WALLET UNION JACK,-2,10/5/2011 12:14,0.42,12841.0,United Kingdom,False,travel card wallet union jack,29
C569636,22994,TRAVEL CARD WALLET RETROSPOT,-1,10/5/2011 12:14,0.42,12841.0,United Kingdom,False,travel card wallet retrospot,28
C569636,23002,TRAVEL CARD WALLET SKULLS,-5,10/5/2011 12:14,0.42,12841.0,United Kingdom,False,travel card wallet skulls,25
C569636,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,-1,10/5/2011 12:14,2.1,12841.0,United Kingdom,False,3 piece spaceboy cookie cutter set,34
C569636,23295,SET OF 12 MINI LOAF BAKING CASES,-1,10/5/2011 12:14,0.83,12841.0,United Kingdom,False,set of 12 mini loaf baking cases,32
C569636,47566B,TEA TIME PARTY BUNTING,-3,10/5/2011 12:14,4.95,12841.0,United Kingdom,False,tea time party bunting,22
C569636,47566,PARTY BUNTING,-11,10/5/2011 12:14,4.95,12841.0,United Kingdom,False,party bunting,13
C569636,23004,TRAVEL CARD WALLET PANTRY,-2,10/5/2011 12:14,0.42,12841.0,United Kingdom,False,travel card wallet pantry,25
C569636,23298,SPOTTY BUNTING,-1,10/5/2011 12:14,4.95,12841.0,United Kingdom,False,spotty bunting,14
C569636,23297,SET 40 HEART SHAPE PETIT FOUR CASES,-4,10/5/2011 12:14,1.65,12841.0,United Kingdom,False,set 40 heart shape petit four cases,35
C569636,22993,SET OF 4 PANTRY JELLY MOULDS,-2,10/5/2011 12:14,1.25,12841.0,United Kingdom,False,set of 4 pantry jelly moulds,28
C569636,23299,FOOD COVER WITH BEADS SET 2 ,-2,10/5/2011 12:14,3.75,12841.0,United Kingdom,False,food cover with beads set 2 ,28
C569636,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,-22,10/5/2011 12:14,0.55,12841.0,United Kingdom,False,set of 60 pantry design cake cases ,35
C569636,22960,JAM MAKING SET WITH JARS,-2,10/5/2011 12:14,4.25,12841.0,United Kingdom,False,jam making set with jars,24
C569636,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,-6,10/5/2011 12:14,2.95,12841.0,United Kingdom,False,paper chain kit vintage christmas,33
C569636,22694,WICKER STAR ,-2,10/5/2011 12:14,2.1,12841.0,United Kingdom,False,wicker star ,12
C569636,22470,HEART OF WICKER LARGE,-1,10/5/2011 12:14,2.95,12841.0,United Kingdom,False,heart of wicker large,21
C569644,23112,PARISIENNE CURIO CABINET,-1,10/5/2011 12:31,7.5,14534.0,United Kingdom,False,parisienne curio cabinet,24
C569655,22990,COTTON APRON PANTRY DESIGN,-2,10/5/2011 12:58,4.95,14534.0,United Kingdom,False,cotton apron pantry design,26
C569655,47566,PARTY BUNTING,-1,10/5/2011 12:58,4.95,14534.0,United Kingdom,False,party bunting,13
C569655,22971,QUEENS GUARD COFFEE MUG,-4,10/5/2011 12:58,2.55,14534.0,United Kingdom,False,queens guard coffee mug,23
C569655,21395,BLUE POLKADOT BEAKER ,-6,10/5/2011 12:58,0.39,14534.0,United Kingdom,False,blue polkadot beaker ,21
C569655,21394,RED POLKADOT BEAKER ,-6,10/5/2011 12:58,0.39,14534.0,United Kingdom,False,red polkadot beaker ,20
C569655,22728,ALARM CLOCK BAKELIKE PINK,-1,10/5/2011 12:58,3.75,14534.0,United Kingdom,False,alarm clock bakelike pink,25
C569655,22730,ALARM CLOCK BAKELIKE IVORY,-1,10/5/2011 12:58,3.75,14534.0,United Kingdom,False,alarm clock bakelike ivory,26
C569655,22727,ALARM CLOCK BAKELIKE RED ,-2,10/5/2011 12:58,3.75,14534.0,United Kingdom,False,alarm clock bakelike red ,25
C569655,22729,ALARM CLOCK BAKELIKE ORANGE,-2,10/5/2011 12:58,3.75,14534.0,United Kingdom,False,alarm clock bakelike orange,27
C569655,20728,LUNCH BAG CARS BLUE,-1,10/5/2011 12:58,1.65,14534.0,United Kingdom,False,lunch bag cars blue,19
C569655,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,-1,10/5/2011 12:58,1.45,14534.0,United Kingdom,False,set of 3 butterfly cookie cutters,33
C569655,23188,VINTAGE  2 METRE FOLDING RULER,-1,10/5/2011 12:58,1.65,14534.0,United Kingdom,False,vintage  2 metre folding ruler,30
C569655,22961,JAM MAKING SET PRINTED,-1,10/5/2011 12:58,1.45,14534.0,United Kingdom,False,jam making set printed,22
C569655,23309,SET OF 60 I LOVE LONDON CAKE CASES ,-1,10/5/2011 12:58,0.55,14534.0,United Kingdom,False,set of 60 i love london cake cases ,35
C569655,22911,PAPER CHAIN KIT LONDON,-3,10/5/2011 12:58,2.95,14534.0,United Kingdom,False,paper chain kit london,22
C569655,23207,LUNCH BAG ALPHABET DESIGN,-2,10/5/2011 12:58,1.65,14534.0,United Kingdom,False,lunch bag alphabet design,25
